time (time)	v(d) (voltage)	v(clk) (voltage)	v(s) (voltage)	v(r) (voltage)	v(q) (voltage)
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.847060e-07
1.000000e-12	0.000000e+00	1.700000e-03	0.000000e+00	0.000000e+00	1.021303e-06
2.000000e-12	0.000000e+00	3.400000e-03	0.000000e+00	0.000000e+00	1.302445e-06
4.000000e-12	0.000000e+00	6.800000e-03	0.000000e+00	0.000000e+00	1.780546e-06
8.000000e-12	0.000000e+00	1.360000e-02	0.000000e+00	0.000000e+00	2.521931e-06
1.600000e-11	0.000000e+00	2.720000e-02	0.000000e+00	0.000000e+00	4.200383e-06
3.200000e-11	0.000000e+00	5.440000e-02	0.000000e+00	0.000000e+00	5.599122e-06
6.400000e-11	0.000000e+00	1.088000e-01	0.000000e+00	0.000000e+00	5.650205e-06
1.280000e-10	0.000000e+00	2.176000e-01	0.000000e+00	0.000000e+00	3.730847e-06
2.560000e-10	0.000000e+00	4.352000e-01	0.000000e+00	0.000000e+00	-4.788645e-06
5.000000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-6.837314e-06
5.256000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	2.287278e-06
5.768000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	1.361291e-05
6.792000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	5.130597e-06
8.840000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-1.224220e-06
1.281334e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.791660e-07
2.076001e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.846555e-07
3.665336e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.350441e-07
6.844006e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.418053e-07
1.050000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.243643e-07
1.055000e-08	0.000000e+00	7.650000e-01	0.000000e+00	0.000000e+00	-5.423208e-06
1.065000e-08	0.000000e+00	5.950000e-01	0.000000e+00	0.000000e+00	-3.797025e-06
1.085000e-08	0.000000e+00	2.550000e-01	0.000000e+00	0.000000e+00	3.611053e-06
1.100000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.008272e-05
1.104000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.006128e-05
1.112000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.610607e-06
1.128000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.712772e-05
1.160000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.174340e-06
1.224000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.831900e-06
1.310693e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.233887e-06
1.484079e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.619374e-06
1.830850e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.203755e-06
