time (time)	v(d) (voltage)	v(clk) (voltage)	v(s) (voltage)	v(r) (voltage)	v(q) (voltage)
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.963353e-06
1.000000e-12	0.000000e+00	1.700000e-03	0.000000e+00	0.000000e+00	7.293191e-06
2.000000e-12	0.000000e+00	3.400000e-03	0.000000e+00	0.000000e+00	7.598159e-06
4.000000e-12	0.000000e+00	6.800000e-03	0.000000e+00	0.000000e+00	8.097701e-06
8.000000e-12	0.000000e+00	1.360000e-02	0.000000e+00	0.000000e+00	9.495005e-06
1.600000e-11	0.000000e+00	2.720000e-02	0.000000e+00	0.000000e+00	1.183011e-05
3.200000e-11	0.000000e+00	5.440000e-02	0.000000e+00	0.000000e+00	1.385346e-05
6.400000e-11	0.000000e+00	1.088000e-01	0.000000e+00	0.000000e+00	1.542954e-05
1.280000e-10	0.000000e+00	2.176000e-01	0.000000e+00	0.000000e+00	1.291395e-05
2.560000e-10	0.000000e+00	4.352000e-01	0.000000e+00	0.000000e+00	1.688700e-07
5.000000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-5.845674e-06
5.256000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-5.126969e-07
5.768000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	1.580799e-05
6.792000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	2.032488e-05
8.840000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	5.236753e-06
1.293600e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.647299e-06
2.100662e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.748067e-06
3.714785e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.348822e-06
6.943032e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.549771e-06
1.050000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.423172e-06
1.055000e-08	0.000000e+00	7.650000e-01	0.000000e+00	0.000000e+00	-5.454769e-07
1.065000e-08	0.000000e+00	5.950000e-01	0.000000e+00	0.000000e+00	-6.828185e-07
1.085000e-08	0.000000e+00	2.550000e-01	0.000000e+00	0.000000e+00	1.145699e-05
1.100000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.960153e-05
1.104000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.225550e-05
1.112000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.792787e-05
1.128000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.202266e-05
1.160000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.806870e-06
1.224000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.263676e-05
1.309634e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.434845e-06
1.480902e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.557427e-06
1.823437e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.791305e-06
2.000000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.456453e-06
2.005000e-08	0.000000e+00	8.500000e-02	0.000000e+00	0.000000e+00	1.346197e-05
2.015000e-08	0.000000e+00	2.550000e-01	0.000000e+00	0.000000e+00	1.455757e-05
2.035000e-08	0.000000e+00	5.950000e-01	0.000000e+00	0.000000e+00	-9.749718e-06
2.050000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.301142e-06
2.054000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	1.090954e-05
2.062000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	1.790588e-05
2.078000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.940037e-06
2.110000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	4.966071e-06
2.169828e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.625878e-06
2.289484e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.540555e-06
2.500000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.317320e-06
2.505000e-08	8.500000e-02	8.500000e-01	8.500000e-02	0.000000e+00	1.388115e-03
2.515000e-08	2.550000e-01	8.500000e-01	2.550000e-01	0.000000e+00	5.471616e-03
2.535000e-08	5.950000e-01	8.500000e-01	5.950000e-01	0.000000e+00	1.967761e-02
2.550000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.853330e-03
2.554000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	4.318895e-03
2.562000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.570163e-04
2.578000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	4.797837e-05
2.610000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	9.620314e-05
2.664617e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	7.108064e-05
2.735741e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	9.702278e-05
2.844751e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	7.400828e-05
2.970793e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	9.454379e-05
3.050000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	7.674793e-05
3.055000e-08	8.500000e-01	7.650000e-01	8.500000e-01	0.000000e+00	7.262892e-05
3.065000e-08	8.500000e-01	5.950000e-01	8.500000e-01	0.000000e+00	7.620738e-05
3.085000e-08	8.500000e-01	2.550000e-01	8.500000e-01	0.000000e+00	9.143780e-05
3.100000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	1.132286e-04
3.104000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	1.177536e-04
3.112000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	1.010259e-04
3.128000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	5.547201e-05
3.160000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	8.270011e-05
3.224000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	9.353328e-05
3.311738e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	7.673645e-05
3.423715e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	9.240027e-05
3.602395e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	7.815279e-05
3.904960e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	9.103549e-05
4.000000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	8.002060e-05
4.005000e-08	8.500000e-01	8.500000e-02	8.500000e-01	0.000000e+00	8.954039e-05
4.015000e-08	8.500000e-01	2.550000e-01	8.500000e-01	0.000000e+00	1.123239e-04
4.035000e-08	8.500000e-01	5.950000e-01	8.500000e-01	0.000000e+00	1.428343e-04
4.050000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-5.623195e-04
4.054000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-1.204850e-03
4.062000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-3.212762e-03
4.078000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	4.619193e-03
4.110000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	3.801583e-01
4.166206e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.758768e-01
4.246330e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.360489e-01
4.362814e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.581641e-01
4.507619e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.440262e-01
4.550000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.509819e-01
4.555000e-08	7.650000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.506183e-01
4.565000e-08	5.950000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.501826e-01
4.585000e-08	2.550000e-01	8.500000e-01	8.500000e-01	0.000000e+00	8.498465e-01
4.600000e-08	3.663736e-15	8.500000e-01	8.500000e-01	0.000000e+00	8.498142e-01
4.604000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.498386e-01
4.612000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.498633e-01
4.628000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.497895e-01
4.660000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.496889e-01
4.701035e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.496902e-01
4.782847e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.496868e-01
4.858213e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.496899e-01
5.003740e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.496876e-01
5.050000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	8.496892e-01
5.055000e-08	0.000000e+00	7.650000e-01	8.500000e-01	0.000000e+00	8.496824e-01
5.065000e-08	0.000000e+00	5.950000e-01	8.500000e-01	0.000000e+00	8.496746e-01
5.085000e-08	0.000000e+00	2.550000e-01	8.500000e-01	0.000000e+00	8.496971e-01
5.100000e-08	0.000000e+00	1.221245e-14	8.500000e-01	0.000000e+00	8.497121e-01
5.104000e-08	0.000000e+00	0.000000e+00	8.500000e-01	0.000000e+00	8.497180e-01
5.112000e-08	0.000000e+00	0.000000e+00	8.500000e-01	0.000000e+00	8.497020e-01
5.128000e-08	0.000000e+00	0.000000e+00	8.500000e-01	0.000000e+00	8.496676e-01
