time (time)	v(d) (voltage)	v(clk) (voltage)	v(s) (voltage)	v(r) (voltage)	v(q) (voltage)
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499957e-01
1.000000e-12	0.000000e+00	1.700000e-03	0.000000e+00	0.000000e+00	8.500171e-01
2.000000e-12	0.000000e+00	3.400000e-03	0.000000e+00	0.000000e+00	8.500359e-01
4.000000e-12	0.000000e+00	6.800000e-03	0.000000e+00	0.000000e+00	8.500681e-01
8.000000e-12	0.000000e+00	1.360000e-02	0.000000e+00	0.000000e+00	8.501091e-01
1.600000e-11	0.000000e+00	2.720000e-02	0.000000e+00	0.000000e+00	8.501287e-01
3.200000e-11	0.000000e+00	5.440000e-02	0.000000e+00	0.000000e+00	8.500619e-01
6.400000e-11	0.000000e+00	1.088000e-01	0.000000e+00	0.000000e+00	8.499337e-01
1.280000e-10	0.000000e+00	2.176000e-01	0.000000e+00	0.000000e+00	8.498987e-01
2.560000e-10	0.000000e+00	4.352000e-01	0.000000e+00	0.000000e+00	8.499484e-01
4.287115e-10	0.000000e+00	7.288096e-01	0.000000e+00	0.000000e+00	8.498398e-01
5.000000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.503529e-01
5.170993e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.501693e-01
5.512978e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499672e-01
6.196950e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499500e-01
7.564892e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499637e-01
1.030078e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499759e-01
1.577255e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499972e-01
2.671609e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499952e-01
4.860317e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499935e-01
9.237733e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499960e-01
1.050000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	8.499940e-01
1.055000e-08	0.000000e+00	7.650000e-01	0.000000e+00	0.000000e+00	8.499630e-01
1.065000e-08	0.000000e+00	5.950000e-01	0.000000e+00	0.000000e+00	8.499727e-01
1.085000e-08	0.000000e+00	2.550000e-01	0.000000e+00	0.000000e+00	8.500327e-01
1.100000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499787e-01
1.102271e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499776e-01
1.106812e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499044e-01
1.115895e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499380e-01
1.133831e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.500124e-01
1.150474e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499579e-01
1.183759e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499972e-01
1.250330e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499806e-01
1.383470e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.500057e-01
1.649752e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.499832e-01
2.000000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.500065e-01
