time (time)	v(d) (voltage)	v(clk) (voltage)	v(s) (voltage)	v(r) (voltage)	v(q) (voltage)
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.376728e-01
1.000000e-12	0.000000e+00	1.700000e-03	0.000000e+00	0.000000e+00	4.376582e-01
2.000000e-12	0.000000e+00	3.400000e-03	0.000000e+00	0.000000e+00	4.376644e-01
4.000000e-12	0.000000e+00	6.800000e-03	0.000000e+00	0.000000e+00	4.376747e-01
8.000000e-12	0.000000e+00	1.360000e-02	0.000000e+00	0.000000e+00	4.376722e-01
1.600000e-11	0.000000e+00	2.720000e-02	0.000000e+00	0.000000e+00	4.376666e-01
3.200000e-11	0.000000e+00	5.440000e-02	0.000000e+00	0.000000e+00	4.377289e-01
6.400000e-11	0.000000e+00	1.088000e-01	0.000000e+00	0.000000e+00	4.395216e-01
1.280000e-10	0.000000e+00	2.176000e-01	0.000000e+00	0.000000e+00	4.563779e-01
2.560000e-10	0.000000e+00	4.352000e-01	0.000000e+00	0.000000e+00	5.474401e-01
4.482073e-10	0.000000e+00	7.619524e-01	0.000000e+00	0.000000e+00	5.182864e-01
5.000000e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	4.262218e-01
5.179340e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	3.771263e-01
5.538021e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	2.740350e-01
6.255382e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	1.547221e-01
7.108589e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	9.352400e-02
8.594295e-10	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	3.094107e-02
1.011912e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	5.832985e-03
1.290503e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-7.736560e-04
1.577546e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	1.638120e-04
2.151633e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-8.900182e-05
3.299806e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	7.741053e-05
5.596152e-09	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-6.370427e-05
1.018884e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	6.743588e-05
1.050000e-08	0.000000e+00	8.500000e-01	0.000000e+00	0.000000e+00	-3.366100e-05
1.055000e-08	0.000000e+00	7.650000e-01	0.000000e+00	0.000000e+00	-1.004074e-04
1.065000e-08	0.000000e+00	5.950000e-01	0.000000e+00	0.000000e+00	-1.425031e-05
1.085000e-08	0.000000e+00	2.550000e-01	0.000000e+00	0.000000e+00	1.215962e-04
1.100000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.463521e-04
1.102139e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.570711e-05
1.106416e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.447019e-04
1.114971e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.210210e-04
1.132080e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.714716e-05
1.148490e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.677262e-05
1.180152e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.674293e-06
1.243477e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.299532e-05
1.370126e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.019573e-06
1.623425e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.146369e-05
2.000000e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.317908e-06
2.005000e-08	0.000000e+00	8.500000e-02	8.500000e-02	0.000000e+00	3.734984e-03
2.015000e-08	0.000000e+00	2.550000e-01	2.550000e-01	0.000000e+00	7.962480e-03
2.035000e-08	0.000000e+00	5.950000e-01	5.950000e-01	0.000000e+00	-1.157309e-02
2.050000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	-1.278914e-02
2.051962e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	-7.857137e-03
2.055887e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	-1.376545e-03
2.063735e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	1.263982e-04
2.079433e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	-1.346208e-04
2.095448e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	4.280840e-05
2.125295e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	-2.297535e-05
2.184989e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	2.581648e-05
2.304378e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	-1.735192e-05
2.500000e-08	0.000000e+00	8.500000e-01	8.500000e-01	0.000000e+00	2.313884e-05
2.505000e-08	8.500000e-02	8.500000e-01	8.500000e-01	0.000000e+00	1.086124e-04
2.515000e-08	2.550000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.386633e-04
2.535000e-08	5.950000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.660240e-04
2.550000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-3.552077e-05
2.554000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-2.705541e-04
2.562000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-2.844698e-04
2.575601e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	6.026305e-05
2.587229e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.922422e-05
2.599613e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-2.101814e-05
2.612873e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	2.798297e-05
2.628859e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-2.278962e-06
2.660830e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.809147e-05
2.724772e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.476759e-06
2.852655e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.656599e-05
3.050000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	2.269494e-06
3.055000e-08	8.500000e-01	7.650000e-01	8.500000e-01	0.000000e+00	-1.266384e-04
3.065000e-08	8.500000e-01	5.950000e-01	8.500000e-01	0.000000e+00	8.611998e-06
3.085000e-08	8.500000e-01	2.550000e-01	8.500000e-01	0.000000e+00	1.421727e-04
3.100000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	3.264620e-04
3.102089e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	5.098146e-05
3.106267e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	-3.725998e-04
3.114623e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	-2.876045e-04
3.129469e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	1.057892e-04
3.143657e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	8.876801e-05
3.157792e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	-2.850540e-05
3.173370e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	3.981144e-05
3.190529e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	-5.176096e-06
3.224846e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	2.009045e-05
3.279071e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	8.293751e-07
3.387521e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	1.662962e-05
3.604420e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	2.413686e-06
4.000000e-08	8.500000e-01	0.000000e+00	8.500000e-01	0.000000e+00	1.584939e-05
4.005000e-08	8.500000e-01	8.500000e-02	8.500000e-01	0.000000e+00	9.238196e-05
4.015000e-08	8.500000e-01	2.550000e-01	8.500000e-01	0.000000e+00	7.269593e-05
4.035000e-08	8.500000e-01	5.950000e-01	8.500000e-01	0.000000e+00	1.587254e-04
4.050000e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	1.911420e-04
4.052471e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-4.910900e-04
4.057414e-08	8.500000e-01	8.500000e-01	8.500000e-01	0.000000e+00	-3.105030e-03
