-4.93048e-09
-8.67174e-08
-1.01267e-07
-9.64697e-09
-3.2051e-09
-4.81868e-09
-1.90066e-09
-6.0912e-09
-4.83681e-09
-5.12395e-09
-4.88818e-09
-4.61891e-09
-4.34876e-09
-5.00069e-09
-4.76011e-09
-5.0586e-09
-4.77425e-09
-5.05037e-09
-4.82759e-09
-5.07069e-09
-5.97864e-09
-5.82174e-09
-5.43001e-09
-5.43903e-09
-5.92324e-09
-5.82305e-09
-5.35053e-09
-5.29291e-09
-5.06665e-09
-5.08083e-09
-4.94454e-09
-5.0161e-09
-4.90573e-09
-4.99812e-09
-4.9121e-09
-6.38288e-09
-6.05967e-09
-5.62102e-09
-5.59707e-09
-6.26831e-09
-6.13499e-09
-5.56356e-09
-5.31152e-09
-5.16858e-09
-5.07118e-09
-5.00996e-09
-4.97528e-09
-4.96215e-09
-4.98597e-09
-6.51772e-09
-4.94149e-09
-4.91552e-09
-4.91641e-09
-4.81438e-09
-4.79952e-09
-4.85882e-09
-4.81049e-09
-4.81963e-09
-4.80239e-09
-4.96883e-09
-4.91992e-09
-4.96704e-09
-4.92251e-09
-4.93115e-09
-4.97562e-09
-4.96884e-09
-4.95539e-09
-4.97146e-09
-4.98064e-09
-4.96194e-09
-4.95461e-09
-4.96227e-09
-4.93593e-09
-4.95561e-09
-4.93186e-09
-4.94901e-09
-4.92863e-09
-4.7578e-09
-4.76547e-09
-4.8535e-09
-4.80793e-09
-4.7358e-09
-4.76184e-09
-4.80686e-09
-4.89415e-09
-4.88455e-09
-4.94843e-09
-4.90438e-09
-4.96149e-09
-4.91182e-09
-4.95569e-09
-4.57275e-09
-4.59919e-09
-4.78515e-09
-4.65643e-09
-4.57197e-09
-4.60343e-09
-4.71056e-09
-4.84552e-09
-4.84037e-09
-4.94196e-09
-4.88739e-09
-4.96665e-09
-4.89956e-09
-4.9636e-09
-4.40334e-09
-4.41077e-09
-4.74422e-09
-4.56179e-09
-4.41808e-09
-4.42354e-09
-4.64947e-09
-4.75605e-09
-4.84455e-09
-4.88629e-09
-4.91754e-09
-4.92566e-09
-4.93782e-09
-4.91724e-09
-4.20959e-09
-4.31044e-09
-4.67562e-09
-4.45519e-09
-4.1862e-09
-4.16558e-09
-4.61184e-09
-4.69842e-09
-4.84634e-09
-4.83954e-09
-4.938e-09
-4.8918e-09
-4.96616e-09
-4.90288e-09
-4.9837e-09
-5.46085e-09
-5.36304e-09
-5.19558e-09
-5.21295e-09
-5.44636e-09
-5.43539e-09
-5.12846e-09
-5.14368e-09
-4.98596e-09
-5.03422e-09
-4.94527e-09
-4.99692e-09
-4.92439e-09
-5.02236e-09
-5.91535e-09
-5.88964e-09
-5.34481e-09
-5.41675e-09
-5.8388e-09
-5.72421e-09
-5.32714e-09
-5.24602e-09
-5.04946e-09
-5.04748e-09
-4.94665e-09
-4.97473e-09
-4.90926e-09
-4.96755e-09
-4.75466e-09
-4.69996e-09
-4.90348e-09
 -4.98932e-09
-5.20745e-09
-4.96357e-09
-5.04666e-09
-4.88371e-09
-4.99554e-09
-4.89191e-09
-5.02526e-09
-5.94263e-09
-5.92051e-09
-5.29004e-09
-5.53817e-09
-5.96289e-09
-5.86426e-09
-5.39966e-09
-5.21809e-09
-5.11299e-09
-5.04832e-09
-5.00086e-09
-4.97517e-09
-4.94473e-09
-4.95661e-09
-5.14992e-09
-5.11341e-09
-5.03807e-09
-5.077e-09
-5.12366e-09
-5.13896e-09
-5.03244e-09
-5.02933e-09
-4.91624e-09
-4.99807e-09
