AIM-Spice kernel Version 2022.100  (Built on Feb 16 2022)
Circuit: 1Bit Register
Analysis: Transient Analysis
Started on: Tue Oct 24 10:00:36 2023
Time v(clk) v(d) v(q) v(r) v(s)
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,8.49852368849293e-01,0.00000000000000e+00,0.00000000000000e+00
1.00000000000000e-12,8.50000000000000e-03,0.00000000000000e+00,8.49866374501076e-01,0.00000000000000e+00,0.00000000000000e+00
2.00000000000000e-12,1.70000000000000e-02,0.00000000000000e+00,8.49878826073201e-01,0.00000000000000e+00,0.00000000000000e+00
4.00000000000000e-12,3.40000000000000e-02,0.00000000000000e+00,8.49902971037629e-01,0.00000000000000e+00,0.00000000000000e+00
8.00000000000000e-12,6.80000000000000e-02,0.00000000000000e+00,8.49943106150431e-01,0.00000000000000e+00,0.00000000000000e+00
1.60000000000000e-11,1.36000000000000e-01,0.00000000000000e+00,8.50003301898616e-01,0.00000000000000e+00,0.00000000000000e+00
3.20000000000000e-11,2.72000000000000e-01,0.00000000000000e+00,8.50072521552490e-01,0.00000000000000e+00,0.00000000000000e+00
6.40000000000000e-11,5.44000000000000e-01,0.00000000000000e+00,8.50087679112455e-01,0.00000000000000e+00,0.00000000000000e+00
1.00000000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49912169320647e-01,0.00000000000000e+00,0.00000000000000e+00
1.06400000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49848751813180e-01,0.00000000000000e+00,0.00000000000000e+00
1.19200000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49750833590302e-01,0.00000000000000e+00,0.00000000000000e+00
1.44800000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49699272015942e-01,0.00000000000000e+00,0.00000000000000e+00
1.96000000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49811590636830e-01,0.00000000000000e+00,0.00000000000000e+00
2.98400000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49977882367740e-01,0.00000000000000e+00,0.00000000000000e+00
5.03200000000000e-10,8.50000000000000e-01,0.00000000000000e+00,8.49934179411565e-01,0.00000000000000e+00,0.00000000000000e+00
7.41566209349484e-10,8.50000000000000e-01,0.00000000000000e+00,8.49907831774345e-01,0.00000000000000e+00,0.00000000000000e+00
1.21829862804845e-09,8.50000000000000e-01,0.00000000000000e+00,8.49894509684587e-01,0.00000000000000e+00,0.00000000000000e+00
2.17176346544639e-09,8.50000000000000e-01,0.00000000000000e+00,8.49868404607278e-01,0.00000000000000e+00,0.00000000000000e+00
4.07869314024226e-09,8.50000000000000e-01,0.00000000000000e+00,8.49865233695792e-01,0.00000000000000e+00,0.00000000000000e+00
7.89255248983399e-09,8.50000000000000e-01,0.00000000000000e+00,8.49853738308151e-01,0.00000000000000e+00,0.00000000000000e+00
1.01000000000000e-08,8.50000000000000e-01,0.00000000000000e+00,8.49862310295498e-01,0.00000000000000e+00,0.00000000000000e+00
1.01100000000000e-08,7.65000000000002e-01,0.00000000000000e+00,8.49834225977881e-01,0.00000000000000e+00,0.00000000000000e+00
1.01300000000000e-08,5.95000000000006e-01,0.00000000000000e+00,8.49772355963035e-01,0.00000000000000e+00,0.00000000000000e+00
1.01700000000000e-08,2.55000000000014e-01,0.00000000000000e+00,8.49714204852688e-01,0.00000000000000e+00,0.00000000000000e+00
1.02000000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49772627114136e-01,0.00000000000000e+00,0.00000000000000e+00
1.02080000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49852918112032e-01,0.00000000000000e+00,0.00000000000000e+00
1.02240000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49975561237502e-01,0.00000000000000e+00,0.00000000000000e+00
1.02560000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.50069611085654e-01,0.00000000000000e+00,0.00000000000000e+00
1.03200000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.50041801448298e-01,0.00000000000000e+00,0.00000000000000e+00
1.04480000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49938031643423e-01,0.00000000000000e+00,0.00000000000000e+00
1.07040000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49887144456334e-01,0.00000000000000e+00,0.00000000000000e+00
1.12160000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49891545133198e-01,0.00000000000000e+00,0.00000000000000e+00
1.22400000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49870882983627e-01,0.00000000000000e+00,0.00000000000000e+00
1.34574746430076e-08,0.00000000000000e+00,0.00000000000000e+00,8.49865123183723e-01,0.00000000000000e+00,0.00000000000000e+00
1.58924239290227e-08,0.00000000000000e+00,0.00000000000000e+00,8.49861253511767e-01,0.00000000000000e+00,0.00000000000000e+00
2.00000000000000e-08,0.00000000000000e+00,0.00000000000000e+00,8.49855570566758e-01,0.00000000000000e+00,0.00000000000000e+00
2.00100000000000e-08,8.50000000000120e-02,0.00000000000000e+00,8.49935197575580e-01,0.00000000000000e+00,0.00000000000000e+00
2.00300000000000e-08,2.55000000000008e-01,0.00000000000000e+00,8.50046709406261e-01,0.00000000000000e+00,0.00000000000000e+00
2.00700000000000e-08,5.95000000000000e-01,0.00000000000000e+00,8.50066726386865e-01,0.00000000000000e+00,0.00000000000000e+00
2.01000000000000e-08,8.50000000000000e-01,0.00000000000000e+00,8.49893849330855e-01,0.00000000000000e+00,0.00000000000000e+00
2.01080000000000e-08,8.50000000000000e-01,0.00000000000000e+00,8.49821181516964e-01,0.00000000000000e+00,0.00000000000000e+00
2.01240000000000e-08,8.50000000000000e-01,0.00000000000000e+00,8.49717903854622e-01,0.00000000000000e+00,0.00000000000000e+00
2.01560000000000e-08,8.50000000000000e-01,0.00000000000000e+00,8.49704989134884e-01,0.00000000000000e+00,0.00000000000000e+00
